borehole_id,borehole_type,Q_L_per_day,total_surviving_fio_load,concentration_CFU_per_100mL,lat,long
privbh_6755,private,5714.285714285714,355537885846.3524,6221913.002311168,-6.2102907,39.2295024
privbh_6756,private,2000.0,1059349886320.9281,52967494.3160464,-6.2227287,39.2343246
privbh_6757,private,2000.0,2431683908341.0703,121584195.4170535,-6.2230125,39.2333815
privbh_6758,private,1000.0,429320838806.81226,42932083.880681224,-6.2235374,39.2341525
privbh_6759,private,2000.0,429969155462.36835,21498457.773118418,-6.2239646,39.2335946
privbh_676,private,2000.0,687035996511.214,34351799.825560704,-6.1416037,39.2230445
privbh_6760,private,857.1428571428571,839146157565.488,97900385.04930694,-6.2236502,39.2339881
privbh_6761,private,571.4285714285714,638907910909.055,111808884.40908463,-6.2239973,39.2341771
privbh_6762,private,857.1428571428571,647872005021.7866,75585067.25254178,-6.2233501,39.2345913
privbh_6763,private,571.4285714285714,1059478879567.3351,185408803.92428362,-6.2228245,39.2348765
privbh_6764,private,2000.0,1228417687483.1816,61420884.37415908,-6.2232732,39.2352756
privbh_6765,private,3000.0,584737671670.9719,19491255.72236573,-6.2237809,39.2361384
privbh_6766,private,2000.0,645164339750.7733,32258216.987538666,-6.2240474,39.2363438
privbh_6767,private,285.7142857142857,1411244296464.5408,493935503.7625893,-6.224344,39.2368436
privbh_6768,private,857.1428571428571,554765340740.0945,64722623.08634436,-6.2233655,39.2323567
privbh_6769,private,2000.0,1847443657458.2563,92372182.87291281,-6.2239877,39.2323601
privbh_677,private,10000.0,2245817203882.9946,22458172.038829945,-6.1407208,39.223628
privbh_6770,private,2000.0,1790520698303.4663,89526034.91517332,-6.2241296,39.2315952
privbh_6771,private,2000.0,2703117206926.339,135155860.34631693,-6.2245515,39.2317051
privbh_6772,private,571.4285714285714,1862319286391.943,325905875.11859,-6.224791,39.2321185
privbh_6773,private,1285.7142857142856,1005138821524.1272,78177463.89632101,-6.2245691,39.2338794
privbh_6774,private,2000.0,693221739572.4175,34661086.97862087,-6.2248182,39.2348021
privbh_6775,private,1285.7142857142856,654847257392.5428,50932564.46386445,-6.2239509,39.2352531
privbh_6776,private,2000.0,320806031351.5958,16040301.567579791,-6.2244573,39.2347154
privbh_6777,private,571.4285714285714,887903521541.9885,155383116.269848,-6.2156503,39.234304
privbh_6778,private,857.1428571428571,75862177016.35115,8850587.318574302,-6.216053,39.2344484
privbh_6779,private,857.1428571428571,77516048237.07944,9043538.9609926,-6.2171441,39.2341001
privbh_678,private,2857.142857142857,2765409143570.7705,96789320.02497698,-6.1402426,39.2252968
privbh_6780,private,3000.0,577886446363.4064,19262881.54544688,-6.2182381,39.2343653
privbh_6781,private,2000.0,1709525567643.9773,85476278.38219887,-6.2189605,39.2345567
privbh_6782,private,2000.0,890529454324.7395,44526472.71623697,-6.2194229,39.2343926
privbh_6783,private,2000.0,1211698082578.4407,60584904.12892203,-6.2205945,39.2343154
privbh_6784,private,571.4285714285714,223936548231.70953,39188895.940549165,-6.2196702,39.2339748
privbh_6785,private,857.1428571428571,287886661896.3253,33586777.22123796,-6.2196458,39.233117
privbh_6786,private,285.7142857142857,914509210719.375,320078223.7517812,-6.2193147,39.2328534
privbh_6787,private,5000.0,72685600379.6263,1453712.0075925258,-6.2189796,39.2336644
privbh_6788,private,2000.0,217571193004.73212,10878559.650236605,-6.2191662,39.2326172
privbh_6789,private,857.1428571428571,635030342592.8052,74086873.30249394,-6.2193557,39.232579
privbh_679,private,1428.5714285714284,3586564084429.4165,251059485.91005915,-6.1412146,39.2254621
privbh_6791,private,857.1428571428571,149283929811.95532,17416458.478061456,-6.2191415,39.2340508
privbh_6792,private,1428.5714285714284,666149591840.9055,46630471.42886339,-6.2191095,39.2342664
privbh_6793,private,857.1428571428571,148854482482.11224,17366356.28957976,-6.2183956,39.233886
privbh_6794,private,2000.0,1508932387710.5908,75446619.38552955,-6.2184298,39.233136
privbh_6795,private,3000.0,1435455938032.2861,47848531.26774287,-6.2184141,39.2331464
privbh_6796,private,3000.0,1062000287439.9109,35400009.58133037,-6.2178049,39.2333562
privbh_6797,private,857.1428571428571,1566005741359.484,182700669.82527313,-6.2172771,39.2331666
privbh_6798,private,571.4285714285714,1136951407664.4888,198966496.34128553,-6.2172012,39.2328868
privbh_6799,private,2000.0,656520363078.5525,32826018.153927624,-6.217344,39.232049
privbh_680,private,3000.0,1761722813048.9749,58724093.76829916,-6.1411183,39.2252268
privbh_6800,private,1285.7142857142856,495623085813.4242,38548462.229933,-6.2172051,39.2326853
privbh_6801,private,2000.0,2101224330160.3923,105061216.50801961,-6.2180095,39.2329345
privbh_6802,private,857.1428571428571,2001263558004.8247,233480748.4338962,-6.2179074,39.2330647
privbh_6803,private,857.1428571428571,1741778662250.9219,203207510.5959409,-6.2181133,39.2328583
privbh_6804,private,3000.0,429107704923.8124,14303590.164127078,-6.2182465,39.2322773
privbh_6805,private,2000.0,1378081213230.5745,68904060.66152872,-6.2184244,39.2319308
privbh_6806,private,2000.0,595528733158.4495,29776436.65792247,-6.2172907,39.2320465
privbh_6807,private,2000.0,1641125926317.0767,82056296.31585383,-6.2176147,39.2325295
privbh_6808,private,571.4285714285714,924867114595.1061,161851745.05414355,-6.2173387,39.2314176
privbh_6809,private,2000.0,953795993288.748,47689799.6644374,-6.2171802,39.2313787
privbh_681,private,2000.0,3204645245772.582,160232262.2886291,-6.1397805,39.2242778
privbh_6810,private,428.57142857142856,1642515603524.2625,383253640.8223279,-6.2176548,39.2326599
privbh_6811,private,857.1428571428571,526293947214.26953,61400960.50833144,-6.2150056,39.2290751
privbh_6812,private,1000.0,584018004111.9465,58401800.41119466,-6.2143946,39.2289723
privbh_6813,private,857.1428571428571,5359550474834.169,625280888.730653,-6.2176886,39.2307661
privbh_6814,private,2000.0,605424786805.0876,30271239.340254385,-6.2142979,39.2284735
privbh_6815,private,857.1428571428571,522349106334.1115,60940729.07231301,-6.213191,39.2267362
privbh_6816,private,2000.0,1011214192052.0917,50560709.60260458,-6.2170381,39.2307493
privbh_6817,private,3000.0,439894307900.1361,14663143.596671203,-6.2115539,39.2253732
privbh_6818,private,2000.0,76469752129.89645,3823487.6064948225,-6.2154925,39.2339882
privbh_6819,private,2000.0,1635331726556.748,81766586.32783741,-6.2103569,39.2258068
privbh_682,private,3000.0,2640454375819.5806,88015145.86065269,-6.135373,39.2249098
privbh_6820,private,1000.0,447954284038.0758,44795428.40380758,-6.2168583,39.2307481
privbh_6821,private,857.1428571428571,518995368227.8627,60549459.62658398,-6.2107483,39.2269329
privbh_6822,private,3000.0,829880097276.6965,27662669.909223218,-6.2161331,39.2310671
privbh_6823,private,857.1428571428571,1461565904099.8237,170516022.14497945,-6.211066,39.2273416
privbh_6824,private,2000.0,437877782418.03174,21893889.12090159,-6.2108071,39.2278893
privbh_6825,private,5000.0,921699993144.7073,18433999.862894144,-6.2159206,39.2305305
privbh_6826,private,1714.2857142857142,1672371119429.4207,97554981.9667162,-6.2111462,39.2277199
privbh_6827,private,2000.0,1116002576128.605,55800128.80643024,-6.2157507,39.2299973
privbh_6828,private,2000.0,1285399865396.2104,64269993.26981052,-6.2116658,39.227342
privbh_6829,private,1000.0,1070048840589.3165,107004884.05893165,-6.2119052,39.2270893
privbh_683,private,5000.0,2450509559906.09,49010191.1981218,-6.1324775,39.224987
privbh_6830,private,2000.0,900254992026.4342,45012749.60132171,-6.2152009,39.2302742
privbh_6831,private,1000.0,2328599329929.1875,232859932.99291873,-6.2115631,39.2278002
privbh_6832,private,571.4285714285714,1889452902539.9497,330654257.9444912,-6.2156389,39.2303647
privbh_6833,private,2000.0,494170764512.7759,24708538.225638796,-6.2114689,39.2283136
privbh_6834,private,1000.0,2033169963663.4053,203316996.36634052,-6.2121318,39.2280386
privbh_6835,private,714.2857142857142,758377308951.5326,106172823.25321457,-6.2121002,39.2284642
privbh_6836,private,571.4285714285714,794542203612.6787,139044885.63221878,-6.2156356,39.2308183
privbh_6837,private,2000.0,1247301646128.1907,62365082.30640954,-6.2125732,39.2282764
privbh_6838,private,285.7142857142857,1088209679600.8193,380873387.8602868,-6.2154988,39.2306866
privbh_6839,private,3000.0,75442663536.30545,2514755.4512101817,-6.2136904,39.2286622
privbh_684,private,10000.0,697665308358.2881,6976653.083582881,-6.1363783,39.226301
privbh_6840,private,3000.0,1121044476886.6663,37368149.22955554,-6.2148364,39.2308298
privbh_6841,private,857.1428571428571,1264882711852.5354,147569649.71612912,-6.2142699,39.2295164
privbh_6842,private,2000.0,1664095148685.634,83204757.4342817,-6.2147483,39.2297933
privbh_6843,private,2000.0,2474330176662.626,123716508.83313128,-6.2147472,39.2313088
privbh_6844,private,2000.0,2221383557637.535,111069177.88187675,-6.2145197,39.2295135
privbh_6845,private,3000.0,153670542866.2122,5122351.428873739,-6.2153387,39.2313747
privbh_6846,private,2000.0,1105636151482.328,55281807.574116394,-6.2145985,39.2302724
privbh_6847,private,857.1428571428571,75850266460.55363,8849197.753731258,-6.2152039,39.2322697
privbh_6848,private,2000.0,2124522680124.3623,106226134.0062181,-6.2143332,39.2306077
privbh_6849,private,2000.0,1761629171879.963,88081458.59399815,-6.2141565,39.2300375
privbh_685,private,2000.0,3559968265769.709,177998413.28848547,-6.1398328,39.2249876
privbh_6850,private,5000.0,1211357798365.155,24227155.9673031,-6.2160573,39.2320428
privbh_6851,private,3000.0,506110862777.2378,16870362.092574593,-6.21373,39.229323
privbh_6852,private,2000.0,508839844184.93176,25441992.209246587,-6.2135617,39.22927
privbh_6853,private,1000.0,466992717280.78094,46699271.7280781,-6.2134561,39.2290751
privbh_6855,private,1000.0,592658248592.7926,59265824.85927926,-6.2128011,39.2298857
privbh_6856,private,2000.0,595805555912.2557,29790277.79561279,-6.2128325,39.2297611
privbh_6857,private,714.2857142857142,841768850762.3462,117847639.10672848,-6.2131486,39.2298393
privbh_6858,private,2000.0,504684092211.9281,25234204.610596407,-6.2132228,39.2296513
privbh_6859,private,2000.0,1080197193114.8059,54009859.6557403,-6.2130082,39.2297963
privbh_686,private,3571.4285714285716,1821735635025.1116,51008597.78070312,-6.1526372,39.2239536
privbh_6860,private,2000.0,982256371479.458,49112818.573972896,-6.2136729,39.2300569
privbh_6861,private,2000.0,1261155197704.422,63057759.88522111,-6.2136774,39.2302885
privbh_6862,private,2000.0,508923344999.6364,25446167.24998182,-6.2124428,39.2302127
privbh_6863,private,4285.714285714285,735668423582.2932,17165596.55025351,-6.2124852,39.2299661
privbh_6864,private,2000.0,476967573765.9306,23848378.68829653,-6.2131712,39.2308227
privbh_6865,private,1000.0,1234592526680.0881,123459252.6680088,-6.213354,39.2306224
privbh_6866,private,2000.0,1300500983359.0947,65025049.16795473,-6.2137619,39.2303909
privbh_6867,private,2000.0,567122194781.2356,28356109.73906178,-6.2135878,39.2306951
privbh_6868,private,571.4285714285714,2354130635840.9976,411972861.27217454,-6.2140355,39.2305728
privbh_6869,private,571.4285714285714,1997085126054.6934,349489897.0595713,-6.2142186,39.2306142
privbh_687,private,5000.0,2658280645735.662,53165612.91471324,-6.1529069,39.2245583
privbh_6870,private,1285.7142857142856,1623266402666.9927,126254053.54076612,-6.214754,39.2305472
privbh_6871,private,2000.0,970054120650.9128,48502706.03254564,-6.2270569,39.2400004
privbh_6872,private,2000.0,206064056926.93134,10303202.846346566,-6.2279622,39.2402246
privbh_6873,private,1000.0,318938825864.8189,31893882.58648189,-6.2274725,39.2402985
privbh_6874,private,285.7142857142857,999695628758.8176,349893470.06558615,-6.2283275,39.2400903
privbh_6875,private,857.1428571428571,442538587777.0591,51629501.90732356,-6.229138,39.2400155
privbh_6876,private,571.4285714285714,360383641539.49536,63067137.26941168,-6.2294495,39.2392179
privbh_6877,private,5000.0,287626466004.8569,5752529.320097137,-6.2300113,39.2391094
privbh_6879,private,1285.7142857142856,1397878889973.6753,108723913.6646192,-6.2282432,39.2394448
privbh_688,private,714.2857142857142,3239970760561.7075,453595906.4786391,-6.1535105,39.2242213
privbh_6880,private,2000.0,902727714804.3414,45136385.740217075,-6.2279725,39.2395194
privbh_6881,private,428.57142857142856,1401451862053.3237,327005434.4791089,-6.2280635,39.2393564
privbh_6882,private,2857.142857142857,1092393976231.433,38233789.16810016,-6.2283202,39.2387963
privbh_6883,private,2000.0,148552004974.78754,7427600.248739377,-6.2278592,39.2384349
privbh_6884,private,2000.0,221392686228.2771,11069634.311413854,-6.2278537,39.2384397
privbh_6885,private,2000.0,524924106362.3386,26246205.31811693,-6.2272606,39.2382671
privbh_6886,private,2000.0,596164131046.0077,29808206.552300382,-6.227273,39.2384135
privbh_6887,private,2000.0,378092697180.19446,18904634.85900972,-6.2272106,39.2384118
privbh_6888,private,1285.7142857142856,2327267485395.754,181009693.30855864,-6.2277521,39.2391562
privbh_6889,private,2000.0,1514527205422.3718,75726360.2711186,-6.2269583,39.2391111
privbh_689,private,3000.0,1582197999648.526,52739933.32161753,-6.153701,39.2234711
privbh_6890,private,2000.0,1996249234067.7134,99812461.70338567,-6.2266682,39.238621
privbh_6891,private,3000.0,2588302904251.3154,86276763.47504385,-6.2264733,39.2386272
privbh_6892,private,2000.0,2319987450834.912,115999372.54174562,-6.2263232,39.2386637
privbh_6893,private,142.85714285714286,2073109762742.4417,1451176833.9197092,-6.2263136,39.2386707
privbh_6894,private,2000.0,1049444115342.5408,52472205.76712704,-6.2262164,39.2388089
privbh_6895,private,571.4285714285714,1036498962115.8467,181387318.37027317,-6.226358,39.2390938
privbh_6896,private,3000.0,1061004351774.4751,35366811.72581584,-6.2259153,39.2387579
privbh_6897,private,571.4285714285714,758387839910.6661,132717871.98436657,-6.2264811,39.2399741
privbh_6899,private,571.4285714285714,1243800782029.3237,217665136.85513163,-6.2264863,39.2382544
privbh_690,private,2000.0,862674975865.8606,43133748.79329303,-6.1539347,39.2233083
privbh_6900,private,3000.0,1238468768609.2495,41282292.28697498,-6.2261829,39.2384236
privbh_6901,private,857.1428571428571,1234413622409.7505,144014922.6144709,-6.225299,39.2380073
privbh_6902,private,5000.0,464837876832.4613,9296757.536649225,-6.2255526,39.2376736
privbh_6903,private,2000.0,793258124200.9531,39662906.210047655,-6.225182,39.2369892
privbh_6904,private,3000.0,1743018498825.9844,58100616.62753282,-6.2245933,39.2370967
privbh_6905,private,2000.0,2203920169138.778,110196008.4569389,-6.2247831,39.2374699
privbh_6906,private,2000.0,2032117861781.7249,101605893.08908625,-6.2252513,39.240475
privbh_6907,private,571.4285714285714,1902319409854.4976,332905896.7245371,-6.2253005,39.2405385
privbh_6908,private,857.1428571428571,1958095854733.9912,228444516.38563234,-6.2252835,39.2404547
privbh_6909,private,3000.0,217206818601.60583,7240227.286720194,-6.2261209,39.2403143
privbh_691,private,3571.428571428571,150700670527.8166,4219618.774778864,-6.1552337,39.2235256
privbh_6910,private,2000.0,1655377558227.2263,82768877.9113613,-6.2261127,39.2412102
privbh_6911,private,571.4285714285714,1478124552431.5251,258671796.6755169,-6.226297,39.2409798
privbh_6912,private,857.1428571428571,1794355962492.8645,209341528.95750087,-6.2262545,39.2410729
privbh_6913,private,857.1428571428571,926517534399.8202,108093712.34664568,-6.2264163,39.2407758
privbh_6914,private,571.4285714285714,1007879246421.4354,176378868.1237512,-6.2266722,39.2408043
privbh_6915,private,2000.0,774472475777.037,38723623.78885185,-6.2270858,39.2410615
privbh_6916,private,1000.0,72944783344.9407,7294478.334494071,-6.2151115,39.235137
privbh_6917,private,2000.0,151302994486.8698,7565149.724343491,-6.2152403,39.2349791
privbh_6918,private,2000.0,392998451867.59045,19649922.59337952,-6.2142094,39.2360742
privbh_6919,private,1000.0,580220903622.6279,58022090.3622628,-6.2139217,39.2362301
privbh_692,private,857.1428571428571,2444619717398.9756,285205633.69654715,-6.1550722,39.2243005
privbh_6920,private,2142.8571428571427,1018920440097.6952,47549620.537892446,-6.2126389,39.235888
privbh_6921,private,2000.0,1745035831660.7249,87251791.58303624,-6.212295,39.2359948
privbh_6922,private,3000.0,2448310615639.501,81610353.85465004,-6.2122445,39.2354856
privbh_6923,private,2000.0,1000115700843.401,50005785.04217005,-6.2119172,39.2363462
privbh_6924,private,2000.0,510812712097.6283,25540635.604881413,-6.2125598,39.2376701
privbh_6925,private,5000.0,1093394260956.7937,21867885.219135873,-6.211965,39.2370967
privbh_6926,private,2000.0,326899383704.6212,16344969.18523106,-6.2116968,39.2370319
privbh_6927,private,3000.0,507693414622.2516,16923113.82074172,-6.212432,39.2371883
privbh_6928,private,2000.0,762476479388.8597,38123823.969442986,-6.2132054,39.2372508
privbh_6929,private,2000.0,2262976479588.146,113148823.97940731,-6.2126811,39.2368539
